1,43.8292140016223,39.446165846632,35.8050275799363,31.8904374382039,27.5862284482674,23.6008474424119,18.3575597506858,13,7.28010988928052,2.23606797749979,5,10,15.0332963783729,20.0249843945008,25.1793566240283,30.2654919008431,35.5105618091294,40.6078810084939,45.8911756223351,51.4198405287298
6,42.2018956920184,38.9486841883009,35.3836120259083,31.4006369362152,27.7848879788996,22.8473193175917,17.7200451466693,12.1655250605964,7.07106781186548,5,5,10.0498756211209,15.0332963783729,20.2237484161567,25.3179778023443,30.5941170815567,35.6931365951495,41,46.5725240887801,50.5964425626941
11,42.4499705535822,39.2045915678253,35.5105618091294,32.2024843762092,27.5136329843952,22.561028345357,17.1172427686237,12.0415945787923,10,5,5.09901951359278,10.0498756211209,15.2970585407784,20.3960780543711,25.7099202643649,30.8058436014987,36.1386219991853,41.7612260356422,45.8802789878178,48.7544869729956
16,42.7200187265877,39.3573373083089,36.4005494464026,32.0156211871642,27.2946881279124,22.0227155455452,17,15.0332963783729,10.0498756211209,5.09901951359278,5,10.1980390271856,15.2970585407784,20.6155281280883,25.7099202643649,31.04834939252,36.6878726556883,40.853396431631,43.8292140016223,48.0208288141719
21,43.8634243989226,41.1096095821889,36.8781778291715,32.2490309931942,27.0185121722126,22,20.0249843945008,15.0332963783729,10.0498756211209,5,5.3851648071345,10.4403065089106,15.8113883008419,20.8806130178211,26.2488094968134,31.9530906173409,36.2491379207837,39.446165846632,43.8292140016223,47.6340214552582
26,45.3541618817943,41.4366987102013,37.0540146272978,32.0156211871642,27.0739727413618,25.1793566240283,20.2237484161567,15.2970585407784,10.1980390271856,5.3851648071345,5.09901951359278,10.4403065089106,15.52417469626,20.8806130178211,26.5706605111728,30.8706980808663,34.132096331752,38.6005181312376,42.5205832509386,46.6690475583121
31,46.2709412050371,42.0119030752,37.0540146272978,32.1403173599764,30.2654919008431,25.3179778023443,20.3960780543711,15.2970585407784,10.4403065089106,5.09901951359278,5.3851648071345,10.4403065089106,15.8113883008419,21.540659228538,25.9422435421457,29.4108823397055,34.0587727318528,38.1837661840736,42.5205832509386,47.0106370941726
36,47.0106370941726,42.190046219458,37.3363094051889,35.5105618091294,30.5941170815567,25.7099202643649,20.6155281280883,15.8113883008419,10.4403065089106,5.3851648071345,5.09901951359278,10.4403065089106,16.1554944214035,20.591260281974,24.2074368738204,29,33.3016516106934,37.8021163428716,42.4381903478459,46.6476151587624
41,47.2652091923859,42.4264068711929,40.6078810084939,35.6931365951495,30.8058436014987,25.7099202643649,20.8806130178211,15.52417469626,10.4403065089106,5.09901951359278,5.3851648071345,11.1803398874989,15.8113883008419,19.7989898732233,24.8394846967484,29.4108823397055,34.132096331752,38.9486841883009,43.3820239269677,47.927027865287
46,47.6759897642409,45.8911756223351,41,36.1386219991853,31.04834939252,26.2488094968134,20.8806130178211,15.8113883008419,10.4403065089106,5.3851648071345,5.8309518948453,10.6301458127346,15,20.2484567313166,25.0599281722833,29.9666481275434,34.928498393146,39.560080889705,44.2718872423573,49.0407993409569
51,51.4198405287298,46.5725240887801,41.7612260356422,36.6878726556883,31.9530906173409,26.5706605111728,21.540659228538,16.1554944214035,11.1803398874989,5.8309518948453,5,9.8488578017961,15.2315462117278,20.2484567313166,25.298221281347,30.364452901378,35.1710107901379,40.024992192379,44.9110231457712,49.8196748283246
56,50.5964425626941,45.8802789878178,40.853396431631,36.2491379207837,30.8706980808663,25.9422435421457,20.591260281974,15.8113883008419,10.6301458127346,5,5.09901951359278,10.4403065089106,15.52417469626,20.6155281280883,25.7099202643649,30.5941170815567,35.5105618091294,40.4474968323134,45.3982378512647,50.3587132480567
61,48.7544869729956,43.8292140016223,39.446165846632,34.132096331752,29.4108823397055,24.2074368738204,19.7989898732233,15,9.8488578017961,5.09901951359278,5.3851648071345,10.4403065089106,15.52417469626,20.6155281280883,25.4950975679639,30.4138126514911,35.3553390593274,40.3112887414927,45.2769256906871,50.1597448159378
66,48.0208288141719,43.8292140016223,38.6005181312376,34.0587727318528,29,24.8394846967484,20.2484567313166,15.2315462117278,10.4403065089106,5.3851648071345,5.09901951359278,10.1980390271856,15.2970585407784,20.2237484161567,25.1793566240283,30.1496268633627,35.1283361405006,40.1123422402632,45.0444225182208,50.0099990001999
71,47.6340214552582,42.5205832509386,38.1837661840736,33.3016516106934,29.4108823397055,25.0599281722833,20.2484567313166,15.52417469626,10.4403065089106,5.09901951359278,5.09901951359278,10.1980390271856,15.1327459504216,20.0997512422418,25.0798724079689,30.0665927567458,35.0570962859162,40.0124980474851,45,50.0399840127872
76,46.6690475583121,42.5205832509386,37.8021163428716,34.132096331752,29.9666481275434,25.298221281347,20.6155281280883,15.52417469626,10.1980390271856,5.09901951359278,5.09901951359278,10.0498756211209,15.0332963783729,20.0249843945008,25.0199920063936,30.0166620396073,35,40.0124980474851,45.0998891351187,50.3587132480567
81,47.0106370941726,42.4381903478459,38.9486841883009,34.928498393146,30.364452901378,25.7099202643649,20.6155281280883,15.2970585407784,10.1980390271856,5.09901951359278,5,10,15,20,25,30.0166620396073,35.0570962859162,40.1995024844836,45.5411901469428,50.4479930225178
86,46.6476151587624,43.3820239269677,39.560080889705,35.1710107901379,30.5941170815567,25.4950975679639,20.2237484161567,15.1327459504216,10.0498756211209,5,5,10,15,20,25.0199920063936,30.0665927567458,35.2278299076171,40.6078810084939,45.6070170039655,49.0407993409569
91,47.927027865287,44.2718872423573,40.024992192379,35.5105618091294,30.4138126514911,25.1793566240283,20.0997512422418,15.0332963783729,10,5,5,10,15,20.0249843945008,25.0798724079689,30.2654919008431,35.6931365951495,40.8044115262063,44.3846820423443,46.5295604965274
96,49.0407993409569,44.9110231457712,40.4474968323134,35.3553390593274,30.1496268633627,25.0798724079689,20.0249843945008,15,10,5,5,10,15.0332963783729,20.0997512422418,25.3179778023443,30.8058436014987,36.0555127546399,39.8120584747888,42.190046219458,44.2040722106007
101,49.8196748283246,45.3982378512647,40.3112887414927,35.1283361405006,30.0665927567458,25.0199920063936,20,15,10,5,5,10.0498756211209,15.1327459504216,20.3960780543711,25.9615099714943,31.3847096529504,35.3553390593274,38.0131556174964,40.3608721412211,41.8688428309166
106,50.3587132480567,45.2769256906871,40.1123422402632,35.0570962859162,30.0166620396073,25,20,15,10,5,5.09901951359278,10.1980390271856,15.52417469626,21.1896201004171,26.8328157299975,31.0644491340181,34.0587727318528,36.7967389859482,38.8329756778952,42.0594816896262
111,50.1597448159378,45.0444225182208,40.0124980474851,35,30.0166620396073,25.0199920063936,20.0249843945008,15.0332963783729,10.0498756211209,5.09901951359278,5.09901951359278,10.4403065089106,16.1554944214035,21.9544984001001,26.4007575648882,29.698484809835,32.8024389337135,35.3553390593274,39,43.0116263352131
116,50.0099990001999,45,40.0124980474851,35.0570962859162,30.0665927567458,25.0798724079689,20.0997512422418,15.1327459504216,10.1980390271856,5.09901951359278,5.3851648071345,11.1803398874989,17.2046505340853,21.9317121994613,25.6124969497314,29.1547594742265,32.310988842807,36.4005494464026,40.7921561087423,45.7055795281058
121,50.0399840127872,45.0998891351187,40.1995024844836,35.2278299076171,30.2654919008431,25.3179778023443,20.3960780543711,15.52417469626,10.4403065089106,5.3851648071345,5.8309518948453,12.0415945787923,17.0293863659264,21.095023109729,25.0798724079689,28.8617393793236,33.3766385365573,38.1182371050918,43.1045241245046,48.5077313425396
126,50.3587132480567,45.5411901469428,40.6078810084939,35.6931365951495,30.8058436014987,25.9615099714943,21.1896201004171,16.1554944214035,11.1803398874989,5.8309518948453,6.40312423743285,11.6619037896906,16.1554944214035,20.6155281280883,25.0798724079689,30,35.0570962859162,40.0499687890016,45.0444225182208,49.4974746830583
131,50.4479930225178,45.6070170039655,40.8044115262063,36.0555127546399,31.3847096529504,26.8328157299975,21.9544984001001,17.2046505340853,12.0415945787923,6.40312423743285,5.3851648071345,10.1980390271856,15.0332963783729,20.0997512422418,25.3179778023443,30.5941170815567,35.5105618091294,40.0499687890016,44.1021541423999,47.6759897642409
136,49.0407993409569,44.3846820423443,39.8120584747888,35.3553390593274,31.0644491340181,26.4007575648882,21.9317121994613,17.0293863659264,11.6619037896906,5.3851648071345,5,10.0498756211209,15.52417469626,20.8806130178211,26.2488094968134,31.04834939252,35.2278299076171,39.0128184062623,42.4264068711929,46.3249392876019
141,46.5295604965274,42.190046219458,38.0131556174964,34.0587727318528,29.698484809835,25.6124969497314,21.095023109729,16.1554944214035,10.1980390271856,5,5.09901951359278,10.770329614269,16.1554944214035,21.540659228538,26.2488094968134,30.2654919008431,34.0147027033899,37.4833296279826,41.4849370253831,44.0113621693308
146,44.2040722106007,40.3608721412211,36.7967389859482,32.8024389337135,29.1547594742265,25.0798724079689,20.6155281280883,15.0332963783729,10.0498756211209,5.09901951359278,5.8309518948453,11.1803398874989,16.5529453572468,21.1896201004171,25.1793566240283,29.0688837074973,32.7566787083184,37,39.8120584747888,43.0464865000618
151,41.8688428309166,38.8329756778952,35.3553390593274,32.310988842807,28.8617393793236,25.0798724079689,20.0997512422418,15.52417469626,10.770329614269,5.8309518948453,5.3851648071345,10.770329614269,15.52417469626,20,24.5153013442625,28.7923600977759,33.5410196624968,36.8917334913934,40.6078810084939,44.5982062419555
156,42.0594816896262,39,36.4005494464026,33.3766385365573,30,25.3179778023443,20.8806130178211,16.1554944214035,11.1803398874989,5.3851648071345,5.3851648071345,10.1980390271856,15.1327459504216,20.2484567313166,25.0599281722833,30.2324329156619,34.0587727318528,38.1837661840736,42.5205832509386,45.8039299623951
161,43.0116263352131,40.7921561087423,38.1182371050918,35.0570962859162,30.5941170815567,26.2488094968134,21.540659228538,16.5529453572468,10.770329614269,5.3851648071345,5,10.770329614269,16.6433169770932,22.0227155455452,27.5862284482674,31.8904374382039,36.4005494464026,41.0487515035476,44.7772263544762,47.927027865287
166,45.7055795281058,43.1045241245046,40.0499687890016,35.5105618091294,31.04834939252,26.2488094968134,21.1896201004171,15.52417469626,10.1980390271856,5,6.40312423743285,12.7279220613579,18.4390889145858,24.2074368738204,28.8444102037119,33.6154726279432,38.4707681233427,42.5440947723653,46.1735855224608,50.2195181179589
