1,43.1856457633784,38.2099463490856,33.2415402771893,28.2842712474619,23.3452350598575,18.4390889145858,13.6014705087354,8.94427190999916,5,1.4142135623731,5,10,15,20,25,30,35,40,45,50
6,39.0512483795333,34.2052627529741,29.4108823397055,24.6981780704569,20.1246117974981,15.8113883008419,12.0415945787923,9.48683298050514,6.08276253029822,5,5,10,15,20,25,30,35,40,45,50
11,35.8468966578698,31.3049516849971,26.9258240356725,22.8035085019828,19.1049731745428,16.1245154965971,14.3178210632764,11.0453610171873,10,5,5,10,15,20,25,30,35,40,45,50
16,33.8378486313773,29.8328677803526,26.1725046566048,23.0217288664427,20.6155281280883,19.2353840616713,16.0312195418814,15,10,5,5,10,15,20,25,30,35,40,45,50
21,33.2415402771893,30,27.2946881279124,25.298221281347,24.1867732448956,21.0237960416286,20,15,10,5,5,10,15,20,25,30,35,40,45,50
26,34.132096331752,31.7804971641414,30.0832179129826,29.1547594742265,26.0192236625154,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
31,36.4005494464026,34.928498393146,34.132096331752,31.0161248385416,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
36,39.8120584747888,39.1152144312159,36.0138862107382,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
41,44.1021541423999,41.0121933088198,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
46,46.0108682813094,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
51,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
56,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
61,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
66,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
71,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
76,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
81,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
86,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
91,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
96,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
101,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
106,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
111,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
116,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
121,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
126,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
131,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
136,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,46.0434577328854
141,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,41.0487515035476,40.6078810084939
146,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,36.0555127546399,35.6931365951495,36.0555127546399
151,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,31.0644491340181,30.8058436014987,31.3847096529504,31.9061122670876
156,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,26.0768096208106,25.9615099714943,26.8328157299975,27.8028775489157,31.1126983722081
161,50,45,40,35,30,25,20,15,10,5,5,10,15,20,21.095023109729,21.1896201004171,22.4722050542442,24.0416305603426,27.8028775489157,31.3847096529504
166,50,45,40,35,30,25,20,15,10,5,5,10,15,16.1245154965971,16.5529453572468,18.4390889145858,20.8086520466848,25.0599281722833,29.1547594742265,33.8378486313773
171,50,45,40,35,30,25,20,15,10,5,5,10,11.1803398874989,12.2065556157337,15,18.3847763108502,23.0867927612304,27.6586333718787,32.5576411921994,37.4833296279826
176,50,45,40,35,30,25,20,15,10,5,5,6.32455532033676,8.60232526704263,12.6491106406735,17.1172427686237,22.0907220343745,27.0185121722126,32.0156211871642,37.0135110466435,42.0119030752
