1,34.9857113690718,30.8058436014987,26.9072480941474,23.43074902772,21.4709105535839,19.6468827043885,18.0277563773199,13.0384048104053,8.06225774829855,3.16227766016838,5,10,15,20,25,30,35,40,45,50
6,33.9705755029261,30.4795013082563,27.459060435492,26,24.5153013442625,23.0217288664427,18.0277563773199,13.0384048104053,8.06225774829855,5,5,10,15,20,25,30,35,40,45,50
11,34.4093010681705,31.7647603485372,30.6757233003559,29.4278779391243,28.0178514522438,23.0217288664427,18.0277563773199,13.0384048104053,10,5,5,10,15,20,25,30,35,40,45,50
16,36.2491379207837,35.4400902933387,34.3656805548792,33.0151480384384,28.0178514522438,23.0217288664427,18.0277563773199,15,10,5,5,10,15,20,25,30,35,40,45,50
21,40.2616442783948,39.319206502675,38.0131556174964,33.0151480384384,28.0178514522438,23.0217288664427,20,15,10,5,5,10,15,20,25,30,35,40,45,50
26,44.2831796509691,43.0116263352131,38.0131556174964,33.0151480384384,28.0178514522438,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
31,48.0104155366312,43.0116263352131,38.0131556174964,33.0151480384384,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
36,48.0104155366312,43.0116263352131,38.0131556174964,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
41,48.0104155366312,43.0116263352131,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
46,48.0104155366312,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
51,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
56,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
61,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
66,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
71,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
76,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
81,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
86,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
91,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
96,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
101,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
106,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50
111,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45,50.0099990001999
116,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40,45.0111097397076,50.0099990001999
121,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35,40.0124980474851,45.0111097397076,46.2709412050371
126,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30,35.0142828000232,40.0124980474851,41.3037528561268,42.2018956920184
131,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25,30.0166620396073,35.0142828000232,36.3455636907725,37.3630833845388,39
136,50,45,40,35,30,25,20,15,10,5,5,10,15,20,25.0199920063936,30.0166620396073,31.4006369362152,32.5729949498047,34.4383507154451,36.8917334913934
141,50,45,40,35,30,25,20,15,10,5,5,10,15,20.0249843945008,25.0199920063936,26.4764045897475,27.8567765543682,30.0166620396073,32.8024389337135,36.0693775937429
146,50,45,40,35,30,25,20,15,10,5,5,10,15.0332963783729,20.0249843945008,21.5870331449229,23.259406699226,25.8069758011279,29,32.649655434629,36.6196668472011
151,50,45,40,35,30,25,20,15,10,5,5,10.0498756211209,15.0332963783729,16.7630546142402,18.8679622641132,21.9317121994613,25.6124969497314,29.6816441593117,34,38.4837628097877
156,50,45,40,35,30,25,20,15,10,5,5.09901951359278,10.0498756211209,12.0830459735946,14.8660687473185,18.6010752377383,22.8254244210267,27.3130005674953,31.9530906173409,36.6878726556883,41.4849370253831
161,50.0099990001999,45.0111097397076,40.0124980474851,35.0142828000232,30.0166620396073,25.0199920063936,20.0249843945008,15.0332963783729,10.0498756211209,5.09901951359278,5,7.21110255092798,10.816653826392,15.2315462117278,19.9248588451713,24.738633753706,29.6141857899217,34.5253530032641,39.4588393138977,44.407206622349
